Loan ID,Loan Amount,Land Area,Crop,District,Existing Loan Boolean,Loan Tenure,Existing Loan Amount,Interest Rate,Amount to be Repaid,Year,expected_yield,Profit,family size,Net_Profit,Act_Profit,Verdict
30033.0,2179099.81,23.89,paddy,WANAPARTHY,False,12.0,0.0,7.31,2338402.45,2020.0,370438.34,2991164.173,5,2393814.921,55412.4711,No
30033.0,2179099.81,23.89,paddy,WANAPARTHY,False,12.0,0.0,7.31,2338402.45,2020.0,319791.54,2411258.313,3,1987880.819,-350521.6309,Yes
44090.0,645360.07,7.13,paddy,HYDERABAD,False,18.0,0.0,7.46,717551.43,2020.0,106928.61,851162.6445,4,811046.38,93494.95005,Yes
44090.0,645360.07,7.13,paddy,HYDERABAD,False,18.0,0.0,7.46,717551.43,2020.0,109110.39,876144.0255,3,833529.623,115978.1929,No
15681.0,406736.06,4.9,chilli,JAGTIAL,True,18.0,61933.0,7.18,450562.48,2022.0,5933.9,616222.04,3,599599.836,87104.356,No
41138.0,299177.25,13.86,bengal gram,MEDCHAL-MALKAJGIRI,False,18.0,0.0,7.31,331982.0355,2022.0,10067.65198,284228.9091,4,284228.9091,-47753.12645,Yes
80108.0,59344.34,2.9,maize,YADADRI BHUVANAGIRI,False,18.0,0.0,7.48,66002.77495,2021.0,12845.43777,218850.3761,4,218850.3761,152847.6011,Yes
38543.0,699767.825,20.81,groundnut,PEDDAPALLI,False,12.0,0.0,7.06,749171.4334,2020.0,43035.08,1860830.2,6,1602581.14,853409.7066,Yes
38543.0,699767.825,20.81,groundnut,PEDDAPALLI,False,12.0,0.0,7.06,749171.4334,2020.0,43035.08,1860830.2,5,1602581.14,853409.7066,Yes
34513.0,635051.13,8.21,chilli,RAJANNA SIRCILLA,False,18.0,0.0,7.22,703859.83,2021.0,9490.76,962225.136,7,907891.3656,204031.5356,No
76838.0,498334.12,24.25,bengal gram,JAYASHANKAR BHOOPALPALLY,False,12.0,0.0,7.0,533217.5084,2022.0,30281.66974,1098976.313,5,1024129.866,490912.3574,No
74465.0,59851.945,2.61,bengal gram,MEDAK,True,18.0,31938.0,7.49,66576.31102,2021.0,3541.063476,131670.9551,6,131670.9551,33156.64409,No
91202.0,417683.11,17.96,maize,YADADRI BHUVANAGIRI,True,18.0,127168.0,7.07,461978.4038,2021.0,79553.12497,1355363.019,3,1234290.415,645144.0117,Yes
43641.0,713831.67,9.1,chilli,ADILABAD,False,18.0,0.0,7.24,791331.47,2022.0,9773.4,950425.84,4,897861.964,106530.494,Yes
31992.0,1218138.58,16.47,chilli,RANGAREDDY,False,18.0,0.0,7.28,1351241.3,2020.0,49492.35,6668801.82,5,4968161.274,3616919.974,Yes
31992.0,1218138.58,16.47,chilli,RANGAREDDY,False,18.0,0.0,7.28,1351241.3,2020.0,49492.35,6668801.82,6,4968161.274,3616919.974,No
87673.0,295121.38,4.07,chilli,KARIMNAGAR,True,12.0,42458.0,7.44,317065.66,2020.0,9177.85,1172998.42,6,1087048.657,727524.997,Yes
87673.0,295121.38,4.07,chilli,KARIMNAGAR,True,12.0,42458.0,7.44,317065.66,2020.0,8738.29,1104602.884,5,1028912.451,669388.7914,Yes
17428.0,1055963.65,13.04,chilli,PEDDAPALLI,True,12.0,86690.0,7.23,1132327.66,2021.0,35719.59904,4740726.731,5,3618508.711,2399491.051,Yes
37773.0,38931.375,1.89,bengal gram,MAHABUBNAGAR,False,18.0,0.0,7.18,43124.28409,2020.0,1227.555,31856.4225,5,31856.4225,-11267.86159,Yes
37773.0,38931.375,1.89,bengal gram,MAHABUBNAGAR,False,18.0,0.0,7.18,43124.28409,2020.0,1227.555,31856.4225,7,31856.4225,-11267.86159,No
37773.0,38931.375,1.89,bengal gram,MAHABUBNAGAR,False,18.0,0.0,7.18,43124.28409,2020.0,1432.62,41597.01,5,41597.01,-1527.27409,No
37773.0,38931.375,1.89,bengal gram,MAHABUBNAGAR,False,18.0,0.0,7.18,43124.28409,2020.0,1482.705,43976.0475,4,43976.0475,851.76341,No
29429.0,595039.24,17.24,groundnut,YADADRI BHUVANAGIRI,False,18.0,0.0,7.26,659839.0132,2021.0,30806.69044,1233903.323,6,1137122.658,477283.6452,Yes
61838.0,722805.24,8.62,paddy,KOMARAM BHEEM ASIFABAD,True,12.0,120557.0,7.4,776273.34,2020.0,143031.66,1186558.947,7,1098575.105,201744.765,No
61838.0,722805.24,8.62,paddy,KOMARAM BHEEM ASIFABAD,True,12.0,120557.0,7.4,776273.34,2020.0,214000.12,1999147.814,4,1699403.47,802573.1298,Yes
78971.0,1548027.25,21.09,chilli,MAHABUBNAGAR,False,18.0,0.0,7.05,1711718.95,2021.0,23325.54,2307701.544,3,1915391.081,203672.1308,Yes
54765.0,1312215.16,18.61,chilli,NAGARKURNOOL,True,12.0,35871.0,7.44,1409827.1,2021.0,17251.47,1518002.812,3,1362601.968,-83096.1316,No
20242.0,497096.285,16.5,groundnut,MAHABUBABAD,True,12.0,24877.0,7.19,532837.5079,2020.0,22324.5,726288.75,4,698659.875,140945.3671,No
20242.0,497096.285,16.5,groundnut,MAHABUBABAD,True,12.0,24877.0,7.19,532837.5079,2020.0,22324.5,726288.75,5,698659.875,140945.3671,No
33604.0,1545424.17,19.52,chilli,BHADRADRI,True,12.0,59921.0,7.14,1655739.5,2020.0,26039.68,2828416.768,5,2279891.738,564231.2376,Yes
33604.0,1545424.17,19.52,chilli,BHADRADRI,True,12.0,59921.0,7.14,1655739.5,2020.0,20984.0,2041752.96,4,1729227.072,13566.572,Yes
22017.0,205758.595,8.6,bengal gram,WARANGAL,False,18.0,0.0,7.18,227918.7957,2022.0,10757.23396,390603.0131,7,386072.8624,158154.0667,Yes
96206.0,44337.68,1.85,bengal gram,MEDAK,False,18.0,0.0,7.02,49006.4377,2021.0,2509.949207,93329.98733,7,93329.98733,44323.54963,No
81450.0,126866.98,1.32,paddy,HANUMAKONDA,False,12.0,0.0,7.34,136180.21,2020.0,27842.76,249713.442,5,249713.442,113533.232,No
81450.0,126866.98,1.32,paddy,HANUMAKONDA,False,12.0,0.0,7.34,136180.21,2020.0,32242.32,300088.404,7,300083.9838,163903.7738,No
45423.0,78498.885,3.83,maize,JAGTIAL,False,18.0,0.0,7.49,87318.23473,2021.0,16373.59405,275694.9918,6,275694.9918,188376.757,No
48636.0,1872644.79,20.05,paddy,SURYAPET,True,18.0,28002.0,7.45,2082021.78,2022.0,354985.25,3015204.212,6,2410642.949,300619.1687,No
70812.0,1936049.77,19.97,paddy,JAYASHANKAR BHOOPALPALLY,False,18.0,0.0,7.01,2139549.06,2020.0,472649.96,4366652.182,5,3356656.527,1217107.467,Yes
70812.0,1936049.77,19.97,paddy,JAYASHANKAR BHOOPALPALLY,False,18.0,0.0,7.01,2139549.06,2020.0,469774.28,4333725.646,3,3333607.952,1194058.892,Yes
43781.0,113026.42,3.42,groundnut,MAHABUBABAD,True,12.0,23934.0,7.11,121062.5985,2020.0,4627.26,150539.85,5,150539.85,5543.2515,Yes
77919.0,736203.73,8.43,paddy,HYDERABAD,True,12.0,70489.0,7.1,788476.44,2020.0,126424.71,1006353.59,5,945400.5511,86435.11108,Yes
77919.0,736203.73,8.43,paddy,HYDERABAD,True,12.0,70489.0,7.1,788476.44,2020.0,129004.29,1035889.78,5,970506.3134,111540.8734,No
87678.0,140146.93,6.4,maize,ADILABAD,True,18.0,72898.0,7.09,155051.556,2021.0,28403.60805,484222.1976,5,475011.0877,247061.5317,No
70511.0,303055.28,14.59,bengal gram,MAHABUBNAGAR,False,18.0,0.0,7.11,335376.1256,2021.0,7643.8332,158880.437,4,158880.437,-176495.6886,No
54894.0,1524175.55,20.16,chilli,JOGULAMBA GADWAL,True,18.0,33957.0,7.04,1685189.17,2020.0,25179.84,2654515.584,5,2158160.909,439014.7388,Yes
54894.0,1524175.55,20.16,chilli,JOGULAMBA GADWAL,True,18.0,33957.0,7.04,1685189.17,2020.0,21611.52,2099284.992,4,1769499.494,50353.3244,Yes
29335.0,81804.185,3.77,maize,NALGONDA,False,12.0,0.0,7.24,87726.80799,2022.0,10818.05209,151829.7452,5,151829.7452,64102.93716,Yes
36973.0,48207.29,1.9,maize,KAMAREDDY,True,18.0,125395.0,7.5,53630.61013,2020.0,9340.4,164239.724,5,164239.724,-14785.88613,No
58105.0,2034662.29,23.82,paddy,KHAMMAM,False,18.0,0.0,7.11,2251733.33,2021.0,350797.14,2769936.093,5,2238955.265,-12778.0649,No
25698.0,1714390.42,17.34,paddy,SIDDIPET,True,18.0,64554.0,7.26,1901064.16,2022.0,386924.76,3522747.582,5,2765923.307,800305.1474,No
22543.0,574320.19,18.94,groundnut,SURYAPET,False,12.0,0.0,7.39,616762.452,2021.0,35394.16328,1453981.248,5,1313184.999,696422.5466,Yes
96619.0,1187949.32,14.18,chilli,KOMARAM BHEEM ASIFABAD,False,12.0,0.0,7.22,1273749.95,2021.0,17781.72,1878146.672,4,1614702.67,340952.7204,Yes
26210.0,358787.65,10.87,groundnut,NAGARKURNOOL,True,12.0,82743.0,7.4,385337.9361,2021.0,10793.91,229982.025,6,229982.025,-238098.9111,No
95597.0,137530.15,6.71,bengal gram,JAYASHANKAR BHOOPALPALLY,False,12.0,0.0,7.29,147556.0979,2022.0,8378.969235,304087.8787,6,303883.4847,156327.3868,No
56362.0,258870.055,7.9,groundnut,KARIMNAGAR,True,18.0,84899.0,7.42,287682.2921,2021.0,18282.08033,829917.901,6,791926.1109,419344.8188,Yes
86191.0,452583.02,20.93,maize,KAMAREDDY,True,12.0,144486.0,7.46,486345.7133,2021.0,111493.6147,2003285.358,3,1702299.75,1071468.037,Yes
25274.0,356806.83,17.23,maize,NIZAMABAD,False,18.0,0.0,7.37,396251.8251,2022.0,85460.07729,1506481.854,6,1354537.298,958285.4725,No
79634.0,509962.48,24.84,maize,BHADRADRI,True,18.0,29665.0,7.47,567103.7759,2021.0,95433.19083,1545311.865,4,1381718.306,784949.5297,Yes
75538.0,787474.705,22.89,groundnut,JANGOAN,True,12.0,53173.0,7.09,843306.6616,2021.0,41387.74573,1669076.634,7,1468353.644,571873.9821,No
33776.0,105803.41,3.23,groundnut,WANAPARTHY,False,12.0,0.0,7.18,113400.0948,2022.0,8729.832716,419013.8375,4,413063.1456,299663.0508,No
80577.0,574137.43,7.09,paddy,BHADRADRI,True,12.0,48962.0,7.41,616692.57,2022.0,174591.25,1627993.392,6,1439595.375,773940.8048,Yes
29929.0,430672.445,20.86,bengal gram,JAYASHANKAR BHOOPALPALLY,False,12.0,0.0,7.21,461723.9283,2022.0,26048.47962,945346.222,6,893544.2887,431820.3604,No
27279.0,412710.275,18.51,maize,JANGOAN,True,12.0,149451.0,7.09,441971.4335,2021.0,79861.23383,1348859.305,4,1229087.444,637665.0107,No
98256.0,161551.21,7.32,maize,JAYASHANKAR BHOOPALPALLY,True,18.0,131426.0,7.41,179507.627,2020.0,30033.96,498496.9776,4,488572.1287,177638.5017,No
98256.0,161551.21,7.32,maize,JAYASHANKAR BHOOPALPALLY,True,18.0,131426.0,7.41,179507.627,2020.0,30033.96,498496.9776,3,488572.1287,177638.5017,Yes
77565.0,155289.93,4.95,groundnut,BHADRADRI,True,12.0,29836.0,7.32,166657.1529,2021.0,11143.61102,500224.1998,7,490212.9898,293719.8369,Yes
46140.0,1163119.42,11.75,paddy,WARANGAL,False,18.0,0.0,7.13,1287449.88,2020.0,203627.5,1716563.375,5,1501594.363,214144.4825,No
46140.0,1163119.42,11.75,paddy,WARANGAL,False,18.0,0.0,7.13,1287449.88,2020.0,275502.25,2539529.263,3,2077670.484,790220.6038,Yes
27889.0,478091.105,22.94,maize,JOGULAMBA GADWAL,False,18.0,0.0,7.4,531159.2177,2022.0,96027.10053,1605190.168,4,1423633.118,892473.8999,Yes
93898.0,766997.33,10.66,chilli,NAGARKURNOOL,False,12.0,0.0,7.17,821955.91,2021.0,9881.82,869527.672,7,827574.9048,5618.9948,No
91769.0,353555.99,14.59,bengal gram,MEDCHAL-MALKAJGIRI,False,18.0,0.0,7.44,393012.8385,2022.0,10597.91071,299199.1187,4,299199.1187,-93813.71977,No
74751.0,234721.215,10.81,bengal gram,MANCHERIAL,False,12.0,0.0,7.2,251621.1425,2020.0,14042.19,515707.265,4,504921.9018,253300.7593,Yes
74751.0,234721.215,10.81,bengal gram,MANCHERIAL,False,12.0,0.0,7.2,251621.1425,2020.0,14042.19,515707.265,5,504921.9018,253300.7593,Yes
74751.0,234721.215,10.81,bengal gram,MANCHERIAL,False,12.0,0.0,7.2,251621.1425,2020.0,8193.98,237917.29,3,237917.29,-13703.8525,No
74751.0,234721.215,10.81,bengal gram,MANCHERIAL,False,12.0,0.0,7.2,251621.1425,2020.0,16960.89,654345.515,6,633910.9635,382289.821,Yes
58056.0,1478957.26,15.19,paddy,JAGTIAL,True,12.0,49086.0,7.1,1583896.9,2021.0,275303.56,2357211.542,3,1950048.079,317065.1794,Yes
54667.0,475573.92,20.08,bengal gram,JAGTIAL,True,18.0,116969.0,7.23,527149.9116,2021.0,27633.59061,1031555.874,5,966822.4929,322703.5813,Yes
50873.0,52418.855,1.57,groundnut,SIDDIPET,True,12.0,71375.0,7.08,56130.10993,2021.0,3549.575326,159618.1732,4,159618.1732,32113.06327,Yes
38778.0,173353.935,6.58,maize,NIZAMABAD,True,12.0,121546.0,7.11,185679.3998,2022.0,32636.524,575313.4414,6,561547.7694,254322.3696,Yes
69658.0,1164715.92,16.13,chilli,WARANGAL,True,18.0,39455.0,7.04,1287757.05,2020.0,20017.33,2103797.188,4,1772658.032,445445.9816,Yes
69658.0,1164715.92,16.13,chilli,WARANGAL,True,18.0,39455.0,7.04,1287757.05,2020.0,21840.02,2387407.752,6,1971185.426,643973.3764,Yes
42583.0,875358.97,11.78,chilli,SANGAREDDY,True,18.0,117185.0,7.34,971783.89,2022.0,13005.12,1285320.512,5,1178256.41,89287.5196,Yes
44777.0,1170698.52,11.78,paddy,SIDDIPET,True,12.0,87237.0,7.18,1254719.48,2021.0,153010.42,1135427.669,4,1055113.519,-286842.9613,No
68081.0,2318339.07,24.34,paddy,KOMARAM BHEEM ASIFABAD,True,18.0,122468.0,7.09,2564949.57,2020.0,403873.62,3350446.029,6,2645312.22,-42105.3497,No
68081.0,2318339.07,24.34,paddy,KOMARAM BHEEM ASIFABAD,True,18.0,122468.0,7.09,2564949.57,2020.0,604264.84,5644925.498,4,4251447.849,1564030.279,Yes
26624.0,106331.895,4.5,bengal gram,KHAMMAM,True,18.0,123996.0,7.07,117608.3925,2021.0,6539.462649,247642.4758,3,247642.4758,6038.083327,No
97244.0,1492333.1,20.98,chilli,SANGAREDDY,True,18.0,51641.0,7.4,1658090.67,2022.0,23161.92,2289136.192,6,1902395.334,192663.6644,Yes
45006.0,265520.675,10.85,bengal gram,JAYASHANKAR BHOOPALPALLY,True,12.0,111955.0,7.38,285116.1008,2021.0,10513.2422,347522.4045,4,345146.2843,-51924.81652,Yes
19281.0,1053126.98,13.29,chilli,JOGULAMBA GADWAL,True,12.0,54192.0,7.12,1128146.1,2021.0,16479.6,1731314.88,6,1511920.416,329582.316,Yes
96125.0,142424.92,4.42,groundnut,YADADRI BHUVANAGIRI,True,18.0,142032.0,7.06,157507.719,2020.0,7673.12,302053.96,7,301951.262,2411.543,No
96125.0,142424.92,4.42,groundnut,YADADRI BHUVANAGIRI,True,18.0,142032.0,7.06,157507.719,2020.0,7673.12,302053.96,6,301951.262,2411.543,No
18984.0,634171.37,7.91,paddy,JAYASHANKAR BHOOPALPALLY,False,18.0,0.0,7.22,702814.38,2022.0,127153.25,1041911.132,5,975624.4626,272810.0826,Yes
44117.0,594455.645,19.54,groundnut,YADADRI BHUVANAGIRI,False,18.0,0.0,7.31,659637.7065,2020.0,33921.44,1335324.52,3,1218259.616,558621.9095,Yes
44117.0,594455.645,19.54,groundnut,YADADRI BHUVANAGIRI,False,18.0,0.0,7.31,659637.7065,2020.0,33921.44,1335324.52,4,1218259.616,558621.9095,Yes
27550.0,522377.885,22.85,maize,VIKARABAD,True,18.0,144059.0,7.13,578246.1998,2021.0,122791.5768,2211198.423,4,1847838.896,1125533.696,Yes
57746.0,572417.475,23.81,bengal gram,HANUMAKONDA,True,12.0,109755.0,7.24,613860.5002,2022.0,32499.41757,1210477.575,5,1118382.06,394766.5595,Yes
59635.0,238263.93,2.99,chilli,WANAPARTHY,False,12.0,0.0,7.44,256000.96,2021.0,3558.1,366251.08,3,362938.526,106937.566,No
64973.0,535499.965,21.8,bengal gram,JAYASHANKAR BHOOPALPALLY,True,18.0,127343.0,7.46,595422.4111,2020.0,28318.2,1040001.7,3,974001.445,251236.0339,Yes
64973.0,535499.965,21.8,bengal gram,JAYASHANKAR BHOOPALPALLY,True,18.0,127343.0,7.46,595422.4111,2020.0,28318.2,1040001.7,4,974001.445,251236.0339,Yes
64973.0,535499.965,21.8,bengal gram,JAYASHANKAR BHOOPALPALLY,True,18.0,127343.0,7.46,595422.4111,2020.0,33048.8,1264705.2,5,1161764.16,438998.7489,Yes
64973.0,535499.965,21.8,bengal gram,JAYASHANKAR BHOOPALPALLY,True,18.0,127343.0,7.46,595422.4111,2020.0,34204.2,1319586.7,5,1205669.36,482903.9489,Yes
79373.0,1870781.47,22.01,paddy,MANCHERIAL,True,18.0,48599.0,7.31,2075868.9,2021.0,550514.12,5151427.294,3,3905999.106,1781531.206,Yes
34568.0,222448.35,10.95,maize,MAHABUBNAGAR,False,18.0,0.0,7.46,247340.3204,2021.0,13534.2,37461.702,4,37461.702,-209878.6184,Yes
32063.0,591984.39,8.04,chilli,SURYAPET,True,18.0,196822.0,7.46,658186.32,2022.0,11247.96,1246299.696,5,1147039.757,292031.4368,Yes
59360.0,2319272.7,23.28,paddy,SIDDIPET,False,18.0,0.0,7.06,2564810.62,2021.0,302383.92,2243867.244,5,1870707.071,-694103.5492,No
42677.0,351692.445,14.67,bengal gram,NALGONDA,True,12.0,33446.0,7.46,377928.7014,2020.0,19056.33,699854.355,6,674868.9195,263494.2181,No
42677.0,351692.445,14.67,bengal gram,NALGONDA,True,12.0,33446.0,7.46,377928.7014,2020.0,19056.33,699854.355,5,674868.9195,263494.2181,Yes
42677.0,351692.445,14.67,bengal gram,NALGONDA,True,12.0,33446.0,7.46,377928.7014,2020.0,11119.86,322872.03,5,321728.4285,-89646.2729,No
42677.0,351692.445,14.67,bengal gram,NALGONDA,True,12.0,33446.0,7.46,377928.7014,2020.0,11508.615,341337.8925,4,339270.9979,-72103.70353,No
57485.0,217051.61,9.58,bengal gram,NIRMAL,True,12.0,193167.0,7.13,232527.3898,2020.0,17646.36,704120.42,4,678708.378,253013.9882,Yes
15142.0,399285.77,5.12,chilli,YADADRI BHUVANAGIRI,True,12.0,24668.0,7.3,428431.05,2022.0,12277.76,1589538.816,5,1412677.171,959578.1212,Yes
63830.0,200568.03,2.71,chilli,KHAMMAM,True,12.0,35553.0,7.23,215071.52,2022.0,3268.26,338700.136,4,336765.1292,86140.6092,Yes
24091.0,1042890.24,13.47,chilli,JANGOAN,False,12.0,0.0,7.28,1118825.05,2022.0,18938.82,2102688.552,7,1771881.986,653056.9364,Yes
79201.0,142030.54,4.5,groundnut,HANUMAKONDA,True,12.0,39517.0,7.13,152157.3175,2021.0,11666.46787,552279.7097,4,539665.7243,347991.4068,Yes
59121.0,168751.02,7.29,bengal gram,MANCHERIAL,False,12.0,0.0,7.01,180580.4665,2020.0,9469.71,347780.385,4,345391.3658,164810.8993,Yes
59121.0,168751.02,7.29,bengal gram,MANCHERIAL,False,12.0,0.0,7.01,180580.4665,2020.0,11438.01,441274.635,4,434210.9033,253630.4368,Yes
89105.0,397643.07,16.76,bengal gram,ADILABAD,True,18.0,92216.0,7.03,439574.5317,2022.0,16067.61435,528638.7216,7,517206.7855,-14583.74616,No
32388.0,527170.785,20.26,maize,KOMARAM BHEEM ASIFABAD,False,18.0,0.0,7.47,586240.2715,2022.0,84564.34455,1412151.233,4,1279720.986,693480.7149,Yes
32586.0,1798509.22,21.3,paddy,ADILABAD,True,18.0,26434.0,7.42,1998762.78,2020.0,489175.8,4486263.51,5,3440384.457,1415187.677,Yes
32586.0,1798509.22,21.3,paddy,ADILABAD,True,18.0,26434.0,7.42,1998762.78,2020.0,450388.5,4042148.925,3,3129504.247,1104307.467,Yes
77146.0,1614889.38,21.65,chilli,KOMARAM BHEEM ASIFABAD,False,18.0,0.0,7.44,1795113.36,2020.0,26607.85,2783332.66,3,2248332.862,453219.502,Yes
77146.0,1614889.38,21.65,chilli,KOMARAM BHEEM ASIFABAD,False,18.0,0.0,7.44,1795113.36,2020.0,23100.55,2237596.78,4,1866317.746,71204.386,Yes
92580.0,125821.64,5.46,bengal gram,WARANGAL,False,12.0,0.0,7.41,135145.0235,2020.0,8277.36,316756.44,7,315918.618,180773.5945,No
92580.0,125821.64,5.46,bengal gram,WARANGAL,False,12.0,0.0,7.41,135145.0235,2020.0,8566.74,330501.99,3,328976.8905,193831.867,Yes
94337.0,1719848.62,21.11,chilli,HYDERABAD,True,18.0,68716.0,7.19,1905302.54,2020.0,52542.79,6852652.204,4,5096856.543,3122838.003,Yes
94337.0,1719848.62,21.11,chilli,HYDERABAD,True,18.0,68716.0,7.19,1905302.54,2020.0,51677.28,6717978.848,5,5002585.194,3028566.654,Yes
96296.0,829140.97,10.71,chilli,HYDERABAD,True,18.0,83436.0,7.4,921220.99,2021.0,24793.65,3186674.82,7,2530672.374,1526015.384,Yes
94174.0,898006.72,12.25,chilli,SANGAREDDY,True,18.0,44001.0,7.46,998501.28,2021.0,30331.0,3951771.6,3,3066240.12,2023737.84,Yes
26734.0,1792215.06,21.18,chilli,KOMARAM BHEEM ASIFABAD,False,12.0,0.0,7.47,1926076.97,2022.0,23319.18,2301071.448,4,1910750.014,-15326.9564,No
96056.0,74873.28,0.9,chilli,RANGAREDDY,True,18.0,25367.0,7.24,82998.92,2022.0,1133.1,119905.56,4,119905.56,11539.64,No
77439.0,844648.4,24.22,groundnut,WARANGAL,False,12.0,0.0,7.28,906138.8035,2020.0,20732.32,301732.76,4,301646.122,-604492.6815,No
77439.0,844648.4,24.22,groundnut,WARANGAL,False,12.0,0.0,7.28,906138.8035,2020.0,20175.26,266359.45,5,266359.45,-639779.3535,No
99201.0,29075.405,1.3,bengal gram,NIZAMABAD,False,12.0,0.0,7.4,31226.98497,2021.0,1175.507484,37641.80549,3,37641.80549,6414.82052,No
91191.0,1840284.7,21.89,chilli,KARIMNAGAR,False,18.0,0.0,7.23,2039780.51,2022.0,26552.57,2759689.812,4,2231782.868,192002.3584,Yes
29789.0,373037.415,17.07,bengal gram,WANAPARTHY,False,18.0,0.0,7.14,412989.7221,2022.0,26881.12367,1037941.654,3,972250.4062,559260.6841,Yes
26101.0,334957.245,16.04,bengal gram,RAJANNA SIRCILLA,True,12.0,53578.0,7.16,358940.1837,2020.0,20835.96,765212.26,5,733691.034,321172.8503,Yes
26101.0,334957.245,16.04,bengal gram,RAJANNA SIRCILLA,True,12.0,53578.0,7.16,358940.1837,2020.0,12158.32,353024.36,5,350373.142,-62145.0417,No
26101.0,334957.245,16.04,bengal gram,RAJANNA SIRCILLA,True,12.0,53578.0,7.16,358940.1837,2020.0,12583.38,373214.71,4,369553.9745,-42964.2092,No
57444.0,509708.96,14.91,groundnut,MEDAK,True,12.0,40830.0,7.01,545439.5581,2020.0,30744.42,1327571.49,5,1212057.192,625787.6339,Yes
57444.0,509708.96,14.91,groundnut,MEDAK,True,12.0,40830.0,7.01,545439.5581,2020.0,30744.42,1327571.49,4,1212057.192,625787.6339,Yes
28019.0,883068.21,9.98,paddy,MAHABUBNAGAR,False,18.0,0.0,7.41,981182.59,2022.0,209300.56,1874158.172,6,1611910.72,630728.1304,Yes
32185.0,1173019.26,13.38,paddy,HANUMAKONDA,True,12.0,54123.0,7.16,1256963.1,2022.0,297036.0,2700779.76,5,2190545.832,879459.732,Yes
45386.0,1049489.5,11.34,paddy,HYDERABAD,False,12.0,0.0,7.43,1127414.71,2021.0,138518.1,992519.325,5,933641.4262,-193773.2838,No
64761.0,2146882.87,24.27,paddy,NALGONDA,True,18.0,25752.0,7.46,2387107.01,2021.0,372860.01,2999003.855,4,2399302.698,-13556.31185,No
99521.0,217569.025,10.11,maize,SANGAREDDY,False,18.0,0.0,7.12,240805.3969,2021.0,52066.67569,927303.2736,5,878207.7825,637402.3856,Yes
17556.0,173231.38,7.07,bengal gram,HANUMAKONDA,True,12.0,54892.0,7.36,185981.2096,2021.0,11407.06421,442883.83,4,435739.6385,194866.4289,Yes
37169.0,193909.535,8.05,bengal gram,SANGAREDDY,True,12.0,31531.0,7.33,208123.1039,2020.0,11439.05,430687.075,7,424152.7213,184498.6174,Yes
37169.0,193909.535,8.05,bengal gram,SANGAREDDY,True,12.0,31531.0,7.33,208123.1039,2020.0,11439.05,430687.075,4,424152.7213,184498.6174,Yes
37169.0,193909.535,8.05,bengal gram,SANGAREDDY,True,12.0,31531.0,7.33,208123.1039,2020.0,10996.3,409656.45,4,404173.6275,164519.5236,Yes
93594.0,142517.93,6.9,maize,KOMARAM BHEEM ASIFABAD,False,18.0,0.0,7.2,157909.8664,2021.0,30823.29777,526578.8977,7,515249.9528,357340.0864,No
22135.0,1393142.98,15.27,paddy,WANAPARTHY,True,12.0,41367.0,7.32,1495071.89,2022.0,302972.07,2669828.942,7,2168880.259,632441.3691,No
47046.0,357012.54,16.72,maize,HYDERABAD,True,12.0,23720.0,7.34,383217.2604,2021.0,69279.53983,1153925.059,6,1070836.3,663899.0394,Yes
86545.0,1521763.72,20.84,chilli,KHAMMAM,False,12.0,0.0,7.09,1629655.29,2021.0,48265.44,6204017.984,4,4642812.589,3013157.299,Yes
49776.0,776368.12,22.58,groundnut,YADADRI BHUVANAGIRI,False,12.0,0.0,7.23,832499.5351,2020.0,39198.88,1543072.04,4,1380150.428,547650.8929,Yes
49776.0,776368.12,22.58,groundnut,YADADRI BHUVANAGIRI,False,12.0,0.0,7.23,832499.5351,2020.0,39198.88,1543072.04,5,1380150.428,547650.8929,Yes
85852.0,429476.685,16.0,maize,YADADRI BHUVANAGIRI,False,12.0,0.0,7.26,460656.6923,2020.0,30832.0,304161.92,5,303953.824,-156702.8683,No
84518.0,110326.435,3.2,groundnut,JAYASHANKAR BHOOPALPALLY,True,12.0,137446.0,7.48,118578.8523,2020.0,6883.2,303009.6,4,302859.12,46834.2677,Yes
37713.0,500708.095,14.83,groundnut,MAHABUBABAD,False,18.0,0.0,7.27,555310.3128,2022.0,12976.25,202644.535,4,202644.535,-352665.7778,No
65914.0,490827.56,20.01,maize,PEDDAPALLI,True,18.0,97526.0,7.45,545677.5398,2022.0,100410.6343,1775759.28,4,1543031.496,899827.9561,Yes
95473.0,212568.26,2.52,paddy,KARIMNAGAR,False,12.0,0.0,7.0,227448.39,2021.0,54663.84,494009.208,4,484308.7476,256860.3576,Yes
49238.0,1188834.73,13.6,paddy,NIRMAL,True,12.0,105220.0,7.21,1274575.62,2021.0,324917.6,3008509.72,4,2405956.804,1026161.184,Yes
20607.0,338686.55,13.97,bengal gram,JOGULAMBA GADWAL,False,12.0,0.0,7.04,362530.0831,2020.0,4589.145,22460.2675,5,22460.2675,-340069.8156,No
20607.0,338686.55,13.97,bengal gram,JOGULAMBA GADWAL,False,12.0,0.0,7.04,362530.0831,2020.0,9164.32,239781.08,5,239781.08,-122749.0031,Yes
20607.0,338686.55,13.97,bengal gram,JOGULAMBA GADWAL,False,12.0,0.0,7.04,362530.0831,2020.0,2870.835,-59159.4575,4,-59159.4575,-421689.5406,No
49754.0,567038.975,22.43,maize,SANGAREDDY,False,12.0,0.0,7.14,607525.5578,2020.0,59798.38,800346.3628,3,765311.7265,157786.1687,Yes
