Loan ID,Loan Amount,Land Area,Crop,District,Existing Loan Boolean,Loan Tenure,Existing Loan Amount,Interest Rate,Amount to be Repaid,Year,expected_yield,Profit,family size,Net_Profit,Act_Profit,Verdict
59360,2319272.7,23.28,paddy,SIDDIPET,FALSE,18,0,7.06,2564810.62,2021,302383.92,2243867.244,5,1870707.071,-694103.5492,No
42677,351692.445,14.67,bengal gram,NALGONDA,TRUE,12,33446,7.46,377928.7014,2020,19056.33,699854.355,6,674868.9195,263494.2181,No
42677,351692.445,14.67,bengal gram,NALGONDA,TRUE,12,33446,7.46,377928.7014,2020,19056.33,699854.355,5,674868.9195,263494.2181,Yes
42677,351692.445,14.67,bengal gram,NALGONDA,TRUE,12,33446,7.46,377928.7014,2020,11119.86,322872.03,5,321728.4285,-89646.2729,No
42677,351692.445,14.67,bengal gram,NALGONDA,TRUE,12,33446,7.46,377928.7014,2020,11508.615,341337.8925,4,339270.9979,-72103.70353,No
57485,217051.61,9.58,bengal gram,NIRMAL,TRUE,12,193167,7.13,232527.3898,2020,17646.36,704120.42,4,678708.378,253013.9882,Yes
15142,399285.77,5.12,chilli,YADADRI BHUVANAGIRI,TRUE,12,24668,7.3,428431.05,2022,12277.76,1589538.816,5,1412677.171,959578.1212,Yes
63830,200568.03,2.71,chilli,KHAMMAM,TRUE,12,35553,7.23,215071.52,2022,3268.26,338700.136,4,336765.1292,86140.6092,Yes
24091,1042890.24,13.47,chilli,JANGOAN,FALSE,12,0,7.28,1118825.05,2022,18938.82,2102688.552,7,1771881.986,653056.9364,Yes
79201,142030.54,4.5,groundnut,HANUMAKONDA,TRUE,12,39517,7.13,152157.3175,2021,11666.46787,552279.7097,4,539665.7243,347991.4068,Yes
59121,168751.02,7.29,bengal gram,MANCHERIAL,FALSE,12,0,7.01,180580.4665,2020,9469.71,347780.385,4,345391.3658,164810.8993,Yes
59121,168751.02,7.29,bengal gram,MANCHERIAL,FALSE,12,0,7.01,180580.4665,2020,11438.01,441274.635,4,434210.9033,253630.4368,Yes
89105,397643.07,16.76,bengal gram,ADILABAD,TRUE,18,92216,7.03,439574.5317,2022,16067.61435,528638.7216,7,517206.7855,-14583.74616,No
32388,527170.785,20.26,maize,KOMARAM BHEEM ASIFABAD,FALSE,18,0,7.47,586240.2715,2022,84564.34455,1412151.233,4,1279720.986,693480.7149,Yes
32586,1798509.22,21.3,paddy,ADILABAD,TRUE,18,26434,7.42,1998762.78,2020,489175.8,4486263.51,5,3440384.457,1415187.677,Yes
32586,1798509.22,21.3,paddy,ADILABAD,TRUE,18,26434,7.42,1998762.78,2020,450388.5,4042148.925,3,3129504.247,1104307.467,Yes
77146,1614889.38,21.65,chilli,KOMARAM BHEEM ASIFABAD,FALSE,18,0,7.44,1795113.36,2020,26607.85,2783332.66,3,2248332.862,453219.502,Yes
77146,1614889.38,21.65,chilli,KOMARAM BHEEM ASIFABAD,FALSE,18,0,7.44,1795113.36,2020,23100.55,2237596.78,4,1866317.746,71204.386,Yes
92580,125821.64,5.46,bengal gram,WARANGAL,FALSE,12,0,7.41,135145.0235,2020,8277.36,316756.44,7,315918.618,180773.5945,No
92580,125821.64,5.46,bengal gram,WARANGAL,FALSE,12,0,7.41,135145.0235,2020,8566.74,330501.99,3,328976.8905,193831.867,Yes
94337,1719848.62,21.11,chilli,HYDERABAD,TRUE,18,68716,7.19,1905302.54,2020,52542.79,6852652.204,4,5096856.543,3122838.003,Yes
94337,1719848.62,21.11,chilli,HYDERABAD,TRUE,18,68716,7.19,1905302.54,2020,51677.28,6717978.848,5,5002585.194,3028566.654,Yes
96296,829140.97,10.71,chilli,HYDERABAD,TRUE,18,83436,7.4,921220.99,2021,24793.65,3186674.82,7,2530672.374,1526015.384,Yes
94174,898006.72,12.25,chilli,SANGAREDDY,TRUE,18,44001,7.46,998501.28,2021,30331,3951771.6,3,3066240.12,2023737.84,Yes
26734,1792215.06,21.18,chilli,KOMARAM BHEEM ASIFABAD,FALSE,12,0,7.47,1926076.97,2022,23319.18,2301071.448,4,1910750.014,-15326.9564,No
96056,74873.28,0.9,chilli,RANGAREDDY,TRUE,18,25367,7.24,82998.92,2022,1133.1,119905.56,4,119905.56,11539.64,No
77439,844648.4,24.22,groundnut,WARANGAL,FALSE,12,0,7.28,906138.8035,2020,20732.32,301732.76,4,301646.122,-604492.6815,No
77439,844648.4,24.22,groundnut,WARANGAL,FALSE,12,0,7.28,906138.8035,2020,20175.26,266359.45,5,266359.45,-639779.3535,No
99201,29075.405,1.3,bengal gram,NIZAMABAD,FALSE,12,0,7.4,31226.98497,2021,1175.507484,37641.80549,3,37641.80549,6414.82052,No
91191,1840284.7,21.89,chilli,KARIMNAGAR,FALSE,18,0,7.23,2039780.51,2022,26552.57,2759689.812,4,2231782.868,192002.3584,Yes
29789,373037.415,17.07,bengal gram,WANAPARTHY,FALSE,18,0,7.14,412989.7221,2022,26881.12367,1037941.654,3,972250.4062,559260.6841,Yes
26101,334957.245,16.04,bengal gram,RAJANNA SIRCILLA,TRUE,12,53578,7.16,358940.1837,2020,20835.96,765212.26,5,733691.034,321172.8503,Yes
26101,334957.245,16.04,bengal gram,RAJANNA SIRCILLA,TRUE,12,53578,7.16,358940.1837,2020,12158.32,353024.36,5,350373.142,-62145.0417,No
26101,334957.245,16.04,bengal gram,RAJANNA SIRCILLA,TRUE,12,53578,7.16,358940.1837,2020,12583.38,373214.71,4,369553.9745,-42964.2092,No
57444,509708.96,14.91,groundnut,MEDAK,TRUE,12,40830,7.01,545439.5581,2020,30744.42,1327571.49,5,1212057.192,625787.6339,Yes
57444,509708.96,14.91,groundnut,MEDAK,TRUE,12,40830,7.01,545439.5581,2020,30744.42,1327571.49,4,1212057.192,625787.6339,Yes
28019,883068.21,9.98,paddy,MAHABUBNAGAR,FALSE,18,0,7.41,981182.59,2022,209300.56,1874158.172,6,1611910.72,630728.1304,Yes
32185,1173019.26,13.38,paddy,HANUMAKONDA,TRUE,12,54123,7.16,1256963.1,2022,297036,2700779.76,5,2190545.832,879459.732,Yes
45386,1049489.5,11.34,paddy,HYDERABAD,FALSE,12,0,7.43,1127414.71,2021,138518.1,992519.325,5,933641.4262,-193773.2838,No
64761,2146882.87,24.27,paddy,NALGONDA,TRUE,18,25752,7.46,2387107.01,2021,372860.01,2999003.855,4,2399302.698,-13556.31185,No
99521,217569.025,10.11,maize,SANGAREDDY,FALSE,18,0,7.12,240805.3969,2021,52066.67569,927303.2736,5,878207.7825,637402.3856,Yes
17556,173231.38,7.07,bengal gram,HANUMAKONDA,TRUE,12,54892,7.36,185981.2096,2021,11407.06421,442883.83,4,435739.6385,194866.4289,Yes
37169,193909.535,8.05,bengal gram,SANGAREDDY,TRUE,12,31531,7.33,208123.1039,2020,11439.05,430687.075,7,424152.7213,184498.6174,No
37169,193909.535,8.05,bengal gram,SANGAREDDY,TRUE,12,31531,7.33,208123.1039,2020,11439.05,430687.075,4,424152.7213,184498.6174,Yes
37169,193909.535,8.05,bengal gram,SANGAREDDY,TRUE,12,31531,7.33,208123.1039,2020,10996.3,409656.45,4,404173.6275,164519.5236,Yes
93594,142517.93,6.9,maize,KOMARAM BHEEM ASIFABAD,FALSE,18,0,7.2,157909.8664,2021,30823.29777,526578.8977,7,515249.9528,357340.0864,No
22135,1393142.98,15.27,paddy,WANAPARTHY,TRUE,12,41367,7.32,1495071.89,2022,302972.07,2669828.942,7,2168880.259,632441.3691,Yes
47046,357012.54,16.72,maize,HYDERABAD,TRUE,12,23720,7.34,383217.2604,2021,69279.53983,1153925.059,6,1070836.3,663899.0394,Yes
86545,1521763.72,20.84,chilli,KHAMMAM,FALSE,12,0,7.09,1629655.29,2021,48265.44,6204017.984,4,4642812.589,3013157.299,Yes
49776,776368.12,22.58,groundnut,YADADRI BHUVANAGIRI,FALSE,12,0,7.23,832499.5351,2020,39198.88,1543072.04,4,1380150.428,547650.8929,Yes
49776,776368.12,22.58,groundnut,YADADRI BHUVANAGIRI,FALSE,12,0,7.23,832499.5351,2020,39198.88,1543072.04,5,1380150.428,547650.8929,Yes
85852,429476.685,16,maize,YADADRI BHUVANAGIRI,FALSE,12,0,7.26,460656.6923,2020,30832,304161.92,5,303953.824,-156702.8683,No
84518,110326.435,3.2,groundnut,JAYASHANKAR BHOOPALPALLY,TRUE,12,137446,7.48,118578.8523,2020,6883.2,303009.6,4,302859.12,46834.2677,Yes
37713,500708.095,14.83,groundnut,MAHABUBABAD,FALSE,18,0,7.27,555310.3128,2022,12976.25,202644.535,4,202644.535,-352665.7778,No
65914,490827.56,20.01,maize,PEDDAPALLI,TRUE,18,97526,7.45,545677.5398,2022,100410.6343,1775759.28,4,1543031.496,899827.9561,Yes
95473,212568.26,2.52,paddy,KARIMNAGAR,FALSE,12,0,7,227448.39,2021,54663.84,494009.208,4,484308.7476,256860.3576,Yes
49238,1188834.73,13.6,paddy,NIRMAL,TRUE,12,105220,7.21,1274575.62,2021,324917.6,3008509.72,4,2405956.804,1026161.184,Yes
20607,338686.55,13.97,bengal gram,JOGULAMBA GADWAL,FALSE,12,0,7.04,362530.0831,2020,4589.145,22460.2675,5,22460.2675,-340069.8156,No
20607,338686.55,13.97,bengal gram,JOGULAMBA GADWAL,FALSE,12,0,7.04,362530.0831,2020,9164.32,239781.08,5,239781.08,-122749.0031,No
20607,338686.55,13.97,bengal gram,JOGULAMBA GADWAL,FALSE,12,0,7.04,362530.0831,2020,2870.835,-59159.4575,4,-59159.4575,-421689.5406,No
49754,567038.975,22.43,maize,SANGAREDDY,FALSE,12,0,7.14,607525.5578,2020,59798.38,800346.3628,3,765311.7265,157786.1687,Yes
49754,567038.975,22.43,maize,SANGAREDDY,FALSE,12,0,7.14,607525.5578,2020,59798.38,800346.3628,4,765311.7265,157786.1687,Yes
25051,1209584.63,13.59,paddy,JAYASHANKAR BHOOPALPALLY,FALSE,18,0,7.43,1344380.24,2021,263550.87,2306384.042,5,1914468.829,570088.589,Yes
48793,230489.05,6.84,groundnut,MANCHERIAL,FALSE,18,0,7.37,255969.6145,2021,15516.47989,698714.153,4,673842.7377,417873.1232,Yes
13096,413037.74,4.92,paddy,SIDDIPET,FALSE,12,0,7.33,443318.47,2022,109784.88,999533.916,4,939603.8286,496285.3586,Yes
24804,53408.935,2.5,maize,BHADRADRI,TRUE,12,50095,7.29,57302.44636,2022,10406.50244,173613.195,3,173613.195,66215.74869,No
71359,169716.805,5.5,groundnut,RANGAREDDY,FALSE,12,0,7.03,181647.8964,2021,12522.19141,564720.1545,7,551484.1468,369836.2504,No
22724,76253.195,3.01,maize,MANCHERIAL,FALSE,12,0,7.27,81796.80228,2021,16473.91007,298017.7812,5,298017.7812,216220.9789,No
45292,165632.925,6.88,bengal gram,YADADRI BHUVANAGIRI,FALSE,12,0,7.44,177956.0146,2021,8423.224152,303810.6672,5,303620.1339,125664.1193,No
92243,324631.54,13.26,bengal gram,BHADRADRI,TRUE,18,126689,7.07,359058.7148,2021,7273.254203,159892.6146,4,159892.6146,-325855.1002,No
18092,387195.655,11.31,groundnut,KAMAREDDY,FALSE,12,0,7.06,414531.6682,2021,24004.43137,1050415.012,4,982852.7602,568321.092,Yes
59856,1550091.98,21.6,chilli,JANGOAN,TRUE,12,46832,7.2,1661732.25,2021,51861.6,6715949.76,5,5001164.832,3292600.582,Yes
71099,566138.45,16.58,groundnut,NIZAMABAD,TRUE,18,144493,7.17,627026.6403,2020,17309.52,404485.68,4,399261.396,-372258.2443,No
71099,566138.45,16.58,groundnut,NIZAMABAD,TRUE,18,144493,7.17,627026.6403,2020,18072.2,452915.86,4,445270.067,-326249.5733,No
25118,469674.235,18.45,maize,ADILABAD,TRUE,18,25596,7.32,521244.466,2020,86936.4,1509942.834,5,1356959.984,810119.5178,Yes
25118,469674.235,18.45,maize,ADILABAD,TRUE,18,25596,7.32,521244.466,2020,86936.4,1509942.834,4,1356959.984,810119.5178,Yes
96385,1464491.85,17.69,chilli,MEDCHAL-MALKAJGIRI,FALSE,18,0,7.36,1626229.21,2020,38298.85,4850633.38,4,3695443.366,2069214.156,Yes
96385,1464491.85,17.69,chilli,MEDCHAL-MALKAJGIRI,FALSE,18,0,7.36,1626229.21,2020,42066.82,5436929.512,3,4105850.658,2479621.448,Yes
47384,1620027.7,21.5,chilli,NAGARKURNOOL,FALSE,12,0,7.38,1739646.89,2021,19930.5,1753737.8,3,1527616.46,-212030.43,No
99829,362592.31,16.87,bengal gram,YADADRI BHUVANAGIRI,TRUE,18,22043,7.29,402241.7791,2022,27242.69274,1057915.385,6,989228.0774,564943.2983,Yes
19802,1827702.32,20.39,paddy,YADADRI BHUVANAGIRI,FALSE,18,0,7.48,2032663.92,2021,243395.43,1719705.853,3,1503794.097,-528869.8226,No
68630,805982.95,23.16,groundnut,MEDAK,FALSE,18,0,7.11,891941.0316,2022,17277.36,126754.68,4,126754.68,-765186.3516,No
77081,291225.79,11.24,maize,WANAPARTHY,TRUE,12,36269,7.01,311640.7179,2021,19512.64,165241.0384,5,165241.0384,-182668.6795,No
75017,498790.715,21.62,bengal gram,YADADRI BHUVANAGIRI,TRUE,12,115762,7.04,533905.5813,2022,34913.27902,1355787.233,6,1234629.787,584962.2055,Yes
34993,459260.59,21.21,bengal gram,NAGARKURNOOL,TRUE,12,116082,7.28,492694.761,2021,6138.717192,-5266.09338,7,-5266.09338,-614042.8544,No
76806,2057501.93,24.53,chilli,MAHABUBNAGAR,FALSE,18,0,7.19,2279272.45,2020,26124.45,2527620.26,5,2069334.182,-209938.268,No
76806,2057501.93,24.53,chilli,MAHABUBNAGAR,FALSE,18,0,7.19,2279272.45,2020,31422.93,3352063.748,6,2646444.624,367172.1736,Yes
64688,143987.24,6.81,bengal gram,VIKARABAD,FALSE,18,0,7.41,159991.4217,2022,11845.04163,467326.7174,3,458960.3816,298968.9599,Yes
82031,637969.43,20.19,groundnut,HYDERABAD,TRUE,18,133367,7.1,705913.1743,2022,19241.07,375887.325,4,372092.9588,-467187.2155,No
58894,387112.4,15.78,maize,MAHABUBNAGAR,TRUE,18,104590,7,427759.202,2021,19504.08,53985.9048,5,53985.9048,-478363.2972,No
11370,550052.18,7.11,chilli,RANGAREDDY,TRUE,12,97866,7.14,589346.51,2021,19687.39933,2617761.416,4,2132432.991,1445220.481,Yes
15983,2149167.85,22.75,paddy,HYDERABAD,FALSE,12,0,7.39,2308051.71,2021,277891.25,1991165.313,4,1693815.719,-614235.9913,No
86786,1615925.68,18.5,paddy,KARIMNAGAR,FALSE,18,0,7.48,1797148.96,2021,401302,3626654.9,5,2838658.43,1041509.47,Yes
24399,679500.98,6.83,paddy,BHADRADRI,TRUE,18,179762,7.11,752016.39,2021,122994.64,1050820.088,4,983197.0748,51418.6848,Yes
40892,480123.61,21.6,bengal gram,MAHABUBNAGAR,TRUE,12,41842,7.13,514356.4234,2021,11316.43572,235217.0967,6,235217.0967,-320981.3267,No
86989,401165.11,4.16,paddy,KOMARAM BHEEM ASIFABAD,TRUE,18,55837,7.22,444610.48,2022,103280.32,964833.584,7,910108.5464,409661.0664,No
97410,2018645.8,21.26,paddy,NALGONDA,FALSE,18,0,7.1,2233659.21,2020,323811.06,2594930.757,5,2116451.53,-117207.6801,No
97410,2018645.8,21.26,paddy,NALGONDA,FALSE,18,0,7.1,2233659.21,2020,302253.42,2348095.779,5,1943667.045,-289992.1647,No
66075,892298.74,12.48,chilli,MEDAK,FALSE,18,0,7.39,991184.53,2022,16935.36,1852995.456,5,1597096.819,605912.2892,Yes
87067,121842.87,5.76,bengal gram,JAYASHANKAR BHOOPALPALLY,TRUE,18,123825,7.26,135111.5585,2020,7482.24,274789.44,3,274789.44,15852.8815,No
87067,121842.87,5.76,bengal gram,JAYASHANKAR BHOOPALPALLY,TRUE,18,123825,7.26,135111.5585,2020,7482.24,274789.44,4,274789.44,15852.8815,No
87067,121842.87,5.76,bengal gram,JAYASHANKAR BHOOPALPALLY,TRUE,18,123825,7.26,135111.5585,2020,8732.16,334160.64,4,332452.608,73516.0495,Yes
87067,121842.87,5.76,bengal gram,JAYASHANKAR BHOOPALPALLY,TRUE,18,123825,7.26,135111.5585,2020,9037.44,348661.44,6,346228.368,87291.8095,No
92871,1299762.68,13.52,paddy,JANGOAN,FALSE,18,0,7.4,1444124.68,2022,334011.6,3116823.06,5,2481776.142,1037651.462,Yes
84977,1555053.38,21.85,chilli,JANGOAN,TRUE,18,34318,7.29,1725001.68,2021,52461.85,6793680.66,4,5055576.462,3296256.782,Yes
57317,246950.245,7.24,groundnut,KOMARAM BHEEM ASIFABAD,TRUE,18,85103,7.02,272954.1058,2020,14972.32,647400.8,3,627660.72,269603.6142,Yes
57317,246950.245,7.24,groundnut,KOMARAM BHEEM ASIFABAD,TRUE,18,85103,7.02,272954.1058,2020,14972.32,647400.8,5,627660.72,269603.6142,Yes
66916,1243904.67,15.75,chilli,MANCHERIAL,FALSE,12,0,7.1,1332222.97,2021,44060.3129,5868700.687,3,4408090.481,3075867.511,Yes
32321,2270878.38,23.78,paddy,KAMAREDDY,FALSE,18,0,7.22,2516970.55,2022,274849.24,1902426.158,6,1631698.311,-885272.2394,No
70587,445853.255,12.87,groundnut,BHADRADRI,TRUE,12,36303,7.46,479113.9078,2021,28973.38866,1300582.92,4,1190466.336,675049.4281,Yes
33416,713396.125,22.29,groundnut,MANCHERIAL,TRUE,18,60767,7.35,792048.0478,2020,46051.14,1990340.97,4,1693238.679,840423.6312,Yes
33416,713396.125,22.29,groundnut,MANCHERIAL,TRUE,18,60767,7.35,792048.0478,2020,46051.14,1990340.97,7,1693238.679,840423.6312,Yes
73463,347436.8,14.94,bengal gram,JANGOAN,TRUE,12,81477,7.49,373459.8163,2022,18220.71758,656383.8451,7,635745.4605,180808.6442,No
24780,77110.245,2.39,groundnut,YADADRI BHUVANAGIRI,FALSE,18,0,7.33,85588.51644,2021,4270.76509,171057.3632,4,171057.3632,85468.84677,Yes
58592,269678.255,11.13,maize,JANGOAN,FALSE,12,0,7.16,288987.2181,2021,48020.28809,811064.5093,4,774958.0584,485970.8403,Yes
40395,442088.865,21.65,bengal gram,NIRMAL,FALSE,12,0,7.3,474361.3521,2022,33108.09759,1269621.236,3,1165696.988,691335.6363,Yes
75795,603339.29,6.21,paddy,KHAMMAM,FALSE,12,0,7.39,647952.67,2021,91454.67,722136.9915,5,694923.2923,46970.62235,No
42367,342631.05,10.14,groundnut,ADILABAD,FALSE,12,0,7.2,367300.4856,2021,9460.62,175903.65,5,175903.65,-191396.8356,No
84152,1768809.75,18.08,paddy,SIDDIPET,TRUE,18,125003,7.44,1966279.58,2020,250661.12,1923798.784,4,1646659.149,-444623.4312,No
84152,1768809.75,18.08,paddy,SIDDIPET,TRUE,18,125003,7.44,1966279.58,2020,260695.52,2038692.664,5,1727084.865,-364197.7152,No
46105,740718.6,21.53,groundnut,KAMAREDDY,FALSE,18,0,7.04,818938.4842,2022,46795.10219,2069425.049,3,1748597.534,929659.0501,Yes
42537,590790.065,22.52,maize,YADADRI BHUVANAGIRI,TRUE,18,119151,7.01,652911.6403,2022,69614.98628,1019607.33,6,956666.2309,184603.5906,No
55966,479112.355,15.78,groundnut,WANAPARTHY,FALSE,18,0,7.29,531503.291,2021,24176.95868,874086.4362,4,831677.7926,300174.5016,Yes
41092,931306.72,11.4,chilli,SIDDIPET,FALSE,12,0,7.23,998647.77,2021,26710.2,3441646.32,7,2709152.424,1710504.654,Yes
31126,279579.975,12.06,bengal gram,YADADRI BHUVANAGIRI,TRUE,18,38956,7.07,309229.4313,2020,15665.94,575340.39,3,561573.3705,213387.9392,Yes
31126,279579.975,12.06,bengal gram,YADADRI BHUVANAGIRI,TRUE,18,38956,7.07,309229.4313,2020,15665.94,575340.39,6,561573.3705,213387.9392,No
31126,279579.975,12.06,bengal gram,YADADRI BHUVANAGIRI,TRUE,18,38956,7.07,309229.4313,2020,9141.48,265428.54,5,265428.54,-82756.8913,No
31126,279579.975,12.06,bengal gram,YADADRI BHUVANAGIRI,TRUE,18,38956,7.07,309229.4313,2020,9461.07,280609.065,3,280609.065,-67576.3663,No
13012,219119.41,10.68,maize,MAHABUBABAD,FALSE,12,0,7.12,234720.712,2020,53036.88,935247.1728,4,884960.0969,650239.3849,Yes
13012,219119.41,10.68,maize,MAHABUBABAD,FALSE,12,0,7.12,234720.712,2020,53036.88,935247.1728,7,884960.0969,650239.3849,Yes
45614,514532.695,23.04,maize,MEDAK,FALSE,12,0,7.2,551579.049,2020,67737.6,964532.736,4,909852.8256,358273.7766,Yes
45614,514532.695,23.04,maize,MEDAK,FALSE,12,0,7.2,551579.049,2020,67737.6,964532.736,3,909852.8256,358273.7766,Yes
87756,146038.53,5.94,maize,JAGTIAL,TRUE,18,197508,7.02,161416.3872,2022,25052.79516,419880.8388,5,413886.7969,54962.40967,No
44446,542966.98,23.67,bengal gram,VIKARABAD,TRUE,12,109668,7.32,582712.1629,2022,41170.65129,1624320.616,4,1437024.431,744644.2685,Yes
63471,274411.345,12.5,bengal gram,MAHABUBABAD,TRUE,12,66454,7.22,294223.8441,2021,15327.72758,553117.0601,3,540461.207,179783.3629,Yes
49734,586067.41,24.47,bengal gram,NIRMAL,FALSE,12,0,7.35,629143.3646,2020,16468.31,439762.605,5,432774.4748,-196368.8898,No
49734,586067.41,24.47,bengal gram,NIRMAL,FALSE,12,0,7.35,629143.3646,2020,16468.31,439762.605,6,432774.4748,-196368.8898,No
49734,586067.41,24.47,bengal gram,NIRMAL,FALSE,12,0,7.35,629143.3646,2020,26231.84,903530.28,5,858000.738,228857.3734,No
49734,586067.41,24.47,bengal gram,NIRMAL,FALSE,12,0,7.35,629143.3646,2020,45073.74,1798520.53,7,1558964.371,929821.0064,Yes
48247,690264.455,22.95,groundnut,JAGTIAL,FALSE,12,0,7.19,739894.4693,2021,47518.46198,2055863.236,7,1739104.265,999209.7957,Yes
88644,1746478.88,23.87,chilli,SANGAREDDY,TRUE,12,107695,7.07,1869924.2,2020,52800.44,6719767.824,7,5003837.477,3026218.277,Yes
88644,1746478.88,23.87,chilli,SANGAREDDY,TRUE,12,107695,7.07,1869924.2,2020,51964.99,6589771.804,5,4912840.263,2935221.063,Yes
78860,1125775.08,15.09,chilli,SIDDIPET,TRUE,12,120949,7.36,1208621.58,2020,34465.56,4417120.656,4,3391984.459,2062413.879,Yes
78860,1125775.08,15.09,chilli,SIDDIPET,TRUE,12,120949,7.36,1208621.58,2020,36472.53,4729405.188,3,3610583.632,2281013.052,Yes
97180,43320.57,0.53,chilli,SANGAREDDY,FALSE,12,0,7.47,46558.08,2021,1312.28,170974.608,6,170974.608,124416.528,No
20034,484865.34,22.47,bengal gram,RAJANNA SIRCILLA,FALSE,12,0,7.24,519969.5906,2020,29188.53,1071965.055,4,1001170.297,481200.7062,Yes
20034,484865.34,22.47,bengal gram,RAJANNA SIRCILLA,FALSE,12,0,7.24,519969.5906,2020,29188.53,1071965.055,3,1001170.297,481200.7062,Yes
20034,484865.34,22.47,bengal gram,RAJANNA SIRCILLA,FALSE,12,0,7.24,519969.5906,2020,17032.26,494542.23,4,484815.1185,-35154.4721,No
20034,484865.34,22.47,bengal gram,RAJANNA SIRCILLA,FALSE,12,0,7.24,519969.5906,2020,17627.715,522826.3425,5,511685.0254,-8284.565225,No
71478,1524945.85,16.9,paddy,JAGTIAL,FALSE,12,0,7.16,1634198.16,2020,222454.7,1662594.115,5,1463815.881,-170382.2795,No
71478,1524945.85,16.9,paddy,JAGTIAL,FALSE,12,0,7.16,1634198.16,2020,256373,2050958.65,3,1735671.055,101472.895,No
29988,427023.06,21.3,maize,MAHABUBABAD,FALSE,18,0,7.29,473718.0316,2021,96653.70082,1659445.59,5,1461611.913,987893.8817,Yes
56739,533261.99,7.51,chilli,KHAMMAM,TRUE,18,194695,7.05,589659.61,2021,17393.16,2235708.976,7,1864996.283,1080641.673,Yes
94091,404676.105,19.37,bengal gram,MAHABUBABAD,FALSE,18,0,7.32,449109.5413,2022,16876.15231,530514.7147,4,518988.979,69879.43769,Yes
53298,622523.02,18.73,groundnut,ADILABAD,TRUE,12,103111,7.14,666971.1636,2022,20434.43,512836.765,6,502194.9267,-267887.2369,No
37726,337208.7,9.9,groundnut,WANAPARTHY,TRUE,12,187651,7.35,361993.5395,2020,23067,1049964.3,5,982469.655,432825.1155,Yes
37726,337208.7,9.9,groundnut,WANAPARTHY,TRUE,12,187651,7.35,361993.5395,2020,23067,1049964.3,7,982469.655,432825.1155,No
54426,353937.15,13.43,maize,MAHABUBABAD,TRUE,18,119662,7.43,393383.4454,2020,66693.38,1176064.563,5,1089654.878,576609.433,Yes
54426,353937.15,13.43,maize,MAHABUBABAD,TRUE,18,119662,7.43,393383.4454,2020,66693.38,1176064.563,3,1089654.878,576609.433,Yes
43334,1656120.91,21.96,chilli,SANGAREDDY,FALSE,12,0,7.43,1779248.06,2021,54372.96,7084155.456,4,5258908.819,3479660.759,Yes
36534,94706.425,2.92,groundnut,NIRMAL,TRUE,18,67863,7.33,105119.3964,2022,6471.544529,288600.9176,7,288600.9176,115618.5212,No
32163,197849.34,8.25,bengal gram,WANAPARTHY,TRUE,12,74061,7.15,211995.5678,2022,12991.75573,501641.3972,5,491559.3273,205502.7595,No
51338,1003054.03,13.77,chilli,KHAMMAM,TRUE,18,95699,7.18,1111073.87,2020,31547.07,4045730.652,5,3132011.456,1925238.586,Yes
51338,1003054.03,13.77,chilli,KHAMMAM,TRUE,18,95699,7.18,1111073.87,2020,33350.94,4326412.824,3,3328488.977,2121716.107,Yes
72643,581307.865,24.07,maize,MAHABUBABAD,FALSE,18,0,7,642345.1908,2020,119531.62,2107808.937,4,1775466.256,1133121.065,Yes
97099,850688.13,8.59,paddy,KHAMMAM,FALSE,12,0,7.26,912462.57,2021,126504.93,998898.0285,4,939063.3242,26600.75423,Yes
66255,115867.68,5.09,bengal gram,JAYASHANKAR BHOOPALPALLY,FALSE,12,0,7.2,124210.153,2022,6356.028823,230671.7291,5,230671.7291,106461.5761,No
68897,100200.8,4.67,maize,RANGAREDDY,TRUE,18,191863,7.12,110902.2454,2021,25566.14705,462530.0674,4,454403.5641,151638.3187,No
14591,1936473.82,22.45,paddy,ADILABAD,FALSE,18,0,7.1,2142598.05,2021,416065.85,3588965.883,4,2812276.118,669678.0677,Yes
58634,473356.655,21.33,maize,MEDCHAL-MALKAJGIRI,TRUE,12,22157,7.23,507580.3412,2020,70239.69,1062811.616,5,993389.8739,463652.5327,Yes
58634,473356.655,21.33,maize,MEDCHAL-MALKAJGIRI,TRUE,12,22157,7.23,507580.3412,2020,70239.69,1062811.616,4,993389.8739,463652.5327,Yes
98956,1553972.62,19.34,chilli,SANGAREDDY,FALSE,12,0,7.3,1667364.04,2021,47885.84,6238960.224,4,4667272.157,2999908.117,Yes
77897,382666.03,4.45,paddy,RANGAREDDY,FALSE,18,0,7.15,423699.45,2021,60444.35,459183.7075,5,451224.5221,27525.07213,No
90728,187149.315,8.6,bengal gram,JANGOAN,TRUE,18,40550,7.13,207164.9342,2021,9993.451017,354323.3233,4,351607.1571,103892.2229,Yes
93681,326217.57,4.26,chilli,MEDCHAL-MALKAJGIRI,FALSE,12,0,7.04,349176.27,2022,4311.12,403827.552,7,398636.1744,49459.9044,No
72842,514995.13,6.53,chilli,ADILABAD,FALSE,12,0,7.28,552510.55,2021,7764.17,798856.692,6,763971.0228,211460.4728,No
45878,239889.155,11.78,bengal gram,JAGTIAL,FALSE,18,0,7.43,266624.8013,2022,17458.50283,664406.0044,4,642965.404,376340.6027,Yes
79865,233489.465,9.81,bengal gram,RAJANNA SIRCILLA,FALSE,18,0,7.43,259511.8659,2021,12778.24257,469665.7621,4,461182.474,201670.6081,Yes
